Pressure,Temperature,x_He
184.06813627254508,3116.7082865905118,0.089
185.77154308617236,3131.4691775231568,0.089
185.86332665330661,3132.264529058116,0.089
187.4749498997996,3146.230068455802,0.089
187.71342685370738,3148.2965931863723,0.089
189.17835671342687,3160.990959388447,0.089
189.5635270541082,3164.328657314629,0.089
190.8817635270541,3175.7518503210927,0.089
191.14552325187128,3180.3607214428857,0.089
191.66274857407123,3196.392785571142,0.089
192.13600277478034,3212.4248496993987,0.089
192.58517034068137,3227.6409496517463,0.089
192.60925697548944,3228.456913827655,0.089
193.08251117619855,3244.4889779559117,0.089
193.55576537690766,3260.521042084168,0.089
194.02901957761676,3276.5531062124246,0.089
194.2885771543086,3285.345936172017,0.089
194.50227377832587,3292.585170340681,0.089
194.975527979035,3308.617234468938,0.089
195.44878217974411,3324.649298597194,0.089
195.92203638045322,3340.6813627254505,0.089
195.99198396793588,3343.05092269229,0.089
196.3952905811623,3356.713426853707,0.089
196.86854478187144,3372.7454909819635,0.089
197.34179898258054,3388.77755511022,0.089
197.69539078156313,3400.7559092125616,0.089
197.81505318328968,3404.809619238477,0.089
198.28830738399876,3420.8416833667334,0.089
198.76156158470786,3436.87374749499,0.089
199.234815785417,3452.9058116232463,0.089
199.3987975951904,3458.4608957328337,0.089
200.21066632150718,3468.937875751503,0.089
201.10220440881764,3480.4429706318174,0.089
202.8056112224449,3482.9398210100985,0.089
204.1906034290804,3484.9699398797593,0.089
204.50901803607215,3485.436671388379,0.089
206.2124248496994,3487.9335217666603,0.089
207.91583166332666,3490.4303721449414,0.089
209.6192384769539,3492.927222523222,0.089
211.32264529058116,3495.4240729015028,0.089
213.02605210420842,3497.920923279784,0.089
214.7294589178357,3500.417773658065,0.089
215.12803384546882,3501.002004008016,0.089
216.43286573146293,3502.914624036346,0.089
218.13627254509018,3505.4114744146273,0.089
219.83967935871743,3507.908324792908,0.089
221.5430861723447,3510.405175171189,0.089
223.24649298597194,3512.90202554947,0.089
224.9498997995992,3515.3988759277513,0.089
226.06546426185682,3517.0340681362723,0.089
226.65330661322645,3517.895726306032,0.089
228.3567134268537,3520.392576684313,0.089
230.06012024048096,3522.889427062594,0.089
231.7635270541082,3525.386277440875,0.089
233.4669338677355,3527.8831278191565,0.089
235.17034068136272,3530.3799781974367,0.089
236.87374749498997,3532.876828575718,0.089
237.00289467824533,3533.0661322645287,0.089
238.57715430861722,3535.373678953999,0.089
240.28056112224448,3537.8705293322796,0.089
241.98396793587176,3540.3673797105607,0.089
243.687374749499,3542.864230088842,0.089
245.39078156312627,3545.3610804671234,0.089
247.0941883767535,3547.8579308454036,0.089
247.9403250946334,3549.098196392785,0.089
248.79759519038078,3550.354781223685,0.089
250.501002004008,3552.851631601966,0.089
252.20440881763528,3555.3484819802466,0.089
253.9078156312625,3557.845332358528,0.089
255.6112224448898,3560.3421827368093,0.089
257.314629258517,3562.8390331150895,0.089
258.8777555110221,3565.1302605210417,0.089
259.0180360721443,3565.3358834933706,0.089
260.7214428857715,3567.8327338716517,0.089
262.4248496993988,3570.3295842499324,0.089
264.12825651302603,3572.826434628214,0.089
265.8316633266533,3575.323285006495,0.089
267.53507014028054,3577.8201353847758,0.089
269.2384769539078,3580.316985763057,0.089
269.8151859274102,3581.1623246492986,0.089
270.94188376753505,3582.813836141338,0.089
272.6452905811623,3585.3106865196187,0.089
274.34869739478955,3587.8075368979,0.089
276.05210420841684,3590.304387276181,0.089
277.75551102204406,3592.8012376544616,0.089
279.45891783567134,3595.298088032743,0.089
280.7526163437983,3597.1943887775547,0.089
281.1623246492986,3597.7949384110243,0.089
282.86573146292585,3600.2917887893045,0.089
284.5691382765531,3602.7886391675856,0.089
286.27254509018036,3605.285489545867,0.089
287.97595190380764,3607.782339924148,0.089
289.67935871743487,3610.279190302429,0.089
291.3827655310621,3612.7760406807097,0.089
291.6900467601867,3613.226452905811,0.089
293.0861723446894,3615.272891058991,0.089
294.78957915831666,3617.769741437272,0.089
296.4929859719439,3620.266591815553,0.089
298.1963927855711,3622.7634421938337,0.089
299.8997995991984,3625.260292572115,0.089
301.60320641282567,3627.757142950396,0.089
302.62747717657555,3629.258517034068,0.089
303.3066132264529,3630.2539933286766,0.089
305.0100200400801,3632.7508437069578,0.089
306.7134268537074,3635.247694085239,0.089
308.4168336673347,3637.7445444635196,0.089
310.1202404809619,3640.2413948418007,0.089
311.8236472945891,3642.7382452200814,0.089
313.5270541082164,3645.2350955983625,0.089
313.5649075929638,3645.2905811623245,0.089
315.2304609218437,3647.7319459766436,0.089
316.9338677354709,3650.2287963549247,0.089
318.63727454909815,3652.725646733206,0.089
320.34068136272543,3655.2224971114865,0.089
322.0440881763527,3657.7193474897676,0.089
323.74749498997994,3660.2161978680483,0.089
324.5023380093521,3661.322645290581,0.089
325.45090180360717,3662.7130482463294,0.089
327.15430861723445,3665.2098986246106,0.089
328.85771543086173,3667.7067490028917,0.089
330.56112224448896,3670.203599381173,0.089
332.26452905811624,3672.700449759454,0.089
333.9679358717435,3673.718684581377,0.089
335.67134268537075,3675.5316187931403,0.089
337.0824407435559,3675.5316187931403,0.089
337.37474949899797,3675.5316187931403,0.089
338.67459056043117,3675.5316187931403,0.089
